ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL
115337,Moonlight Mask,1958-02-24,"Moonlight Mask (aka Gekko Kamen), is a black and white tokusatsu TV drama series, produced by the advertising agency Senkosha and was aired on KRTV (now TBS) from February 24, 1958 to July 5, 1959, with a total of 130 (or 131) episodes, divided into 5 segments.  Since the original show, Gekko Kamen has gained the popularity of being the first Japanese live action television superhero, appearing in films and TV shows well past the length of the original series.",3.077,0.0,0,https://image.tmdb.org/t/p/w500/1plFS6wshk8MMh6ypci5SKccQlj.jpg,
203521,Tetsuwan Atom,1959-03-07,"Mighty Atom (鉄腕アトム Testuwan Atomu?) is a Japanese Tokusatsu TV show that was created by MBS Productions and had aired on MBS. It was the first adaptation of Mighty Atom (a.k.a. Astro Boy), which pre-dates the 1963 Mighty Atom anime television show.",1.1273,4.0,1,https://image.tmdb.org/t/p/w500/heSX9gxhlNa1svAcAMnuyl6R962.jpg,
4766,Ultra Q,1966-01-02,"As supernatural events and monster attacks rock Japan, the military and government look to be overwhelmed. Three intrepid young investigators—two pilots and a reporter—take it upon themselves to study these unexplained phenomena in order to inform and protect the public.  With allies and science aiding them on their journey, the trio must separate myth from history as they explore the greater mysteries of these occurrences: are they unrelated, or is this barrage somehow a portent of even worse things to come?",2.034,8.2,20,https://image.tmdb.org/t/p/w500/jcPwG0aneLwZ0dszjwIppSFCYL4.jpg,https://image.tmdb.org/t/p/w780/zzPy9SQyxlXugE1gQZ4ZrAFU8wk.jpg
3425,Ultraman,1966-07-17,"Hayata is a member of the Science Patrol, an organization tasked with investigating bizarre anomalies. He is mortally wounded when accidently encountering an alien being from Land of Light, who grants Hayata new life as the two are merged into one. Now, whenever a threat arises that is too great for the Science Patrol to handle, Hayata activates the beta capsule and becomes the hero known as Ultraman.",7.2453,8.4,52,https://image.tmdb.org/t/p/w500/7BanECmWCduOuJ5LzCjY93IdyPU.jpg,https://image.tmdb.org/t/p/w780/nQViCFfoObO5Xs8oHVjyfF4rHeL.jpg
13309,Space Tokusatsu Series: Captain Ultra,1967-04-16,"Loosely based on Captain Future, by Edmond Hamilton.",0.5138,6.0,1,https://image.tmdb.org/t/p/w500/aJVSBVAsWPOn84M2Ueux5X7eL7a.jpg,
77396,Ultraseven,1967-10-01,"In the not-too-distant future, the Earth finds itself constantly under attack from extraterrestrial threats. The Terrestrial Defense Force establishes the Ultra Garrison, a team of six elite members who utilize high-tech vehicles and weaponry. Joining their fight is the mysterious Dan Moroboshi, secretly an alien from the Land of Light in Nebula M-78, who transforms into his true form in times of crisis, Ultraseven.",5.3288,7.8,113,https://image.tmdb.org/t/p/w500/4HEtZZY4OISae6vpMCzREyzXFQi.jpg,https://image.tmdb.org/t/p/w780/7hhGeFLxJvRWWgYWEC5AO7MCefW.jpg
5007,Giant Robo,1967-10-11,Join Daisaku Kusama and Giant Robo as they battle the interstellar terrorist group Big Fire.,1.4516,7.6,8,https://image.tmdb.org/t/p/w500/kLqjBFkHWYOQKL5fQs03pG1iGSt.jpg,https://image.tmdb.org/t/p/w780/4lQy8tji96HsXDuOxagpvaDL4Ua.jpg
81681,Agon: The Atomic Dragon,1968-01-02,"Agon: The Atomic Dragon is a miniseries produced by Nippon Television sometime in 1964, and later aired on Fuji TV from January 2 to January 5, 1968. Internationally, the series is known as Agon: Atomic Dragon. The series was re-released and re-edited as a condensed 96-minute feature-length film in the mid-1990s by Toho.",0.4861,0.0,0,https://image.tmdb.org/t/p/w500/d1muNCnWdRAyRbNmNzKpf0W9ZQF.jpg,
128361,Ultra Fight,1970-09-28,"A television series from Tsuburaya Productions which ran from September 1970 to September 1971 on Tokyo Broadcasting System. The series consisting of battle stock footage from Ultraman and Ultraseven, accompanied by a boxing-style commentary. New footage was shot using existing costumes in outdoor locations without elaborate special effect. A total of 195 five-minute episodes were produced.",0.5033,0.0,0,,
4580,Return of Ultraman,1971-04-02,"In a fight between two giant monsters named Takkong and Zazahn, young race car driver Hideki Go is killed while trying to rescue a little boy and a dog from the falling rubble. His valiant sacrifice is noted by everyone, even his friends and the new defense force MAT, but an unseen being also takes notice. Looking over Go is the ""New Ultraman"", who is so touched by Go's actions that he decides to combine his life force with that of Hideki, thus bringing him back to life. Hideki Go then joins the MAT and fights alongside them and Ultraman against monsters and alien invaders.",2.4718,8.7,15,https://image.tmdb.org/t/p/w500/sBSiT35A9W3Kv0RFxxVPbc7Z9fk.jpg,https://image.tmdb.org/t/p/w780/4IOFHWbNgKZcfUbh2Hs7DA4pyiv.jpg
2661,Kamen Rider,1971-04-03,"Takeshi Hongo is a promising young man with a passion for motorcycle racing. However, his dreams are suddenly ruined when he gets kidnapped by Shocker, the evil secret organization planning to dominate the world. After being remodeled into a cyborg, Takeshi escapes and swears to protect the world from the inhuman monsters.",21.9047,6.4,89,https://image.tmdb.org/t/p/w500/2DIBDFHiKQawz4WPsYekl9DHwyA.jpg,https://image.tmdb.org/t/p/w780/usLRh1bcbL0Q9X8zf6rL4OV1qrA.jpg
250877,Suki! Suki!! Majo sensei,1971-10-03,"Hikaru Tsuki is a new 5th grade teacher at Tozai Elementary School. Secretly, she is also the alien princess of Planet Alpha and a peacekeeper for the Space Alliance assigned to Earth.",0.5835,0.0,0,https://image.tmdb.org/t/p/w500/loGf3zTv8wtVCRIlQ2v0V9zQO7E.jpg,
8857,Mirrorman,1971-12-05,"A young man, like his lost father, is destined to become a metallic reflection-powered superhero to fight monsters created by a sinister alien menace known simply as the ""Invaders"".",1.379,8.3,3,https://image.tmdb.org/t/p/w500/cjOjAOMQm48rZKOC0miyl1Vk7qh.jpg,https://image.tmdb.org/t/p/w780/zwlEjMlh4ejzFMwS3mhByGJFU7J.jpg
138100,Choujin Barom-1,1972-04-02,"Chojin Barom One (超人バロム・1 Baromu Wan), or Superhuman Barom 1 is a live-action adaptation of a Japanese manga series written by Takao Saito, produced two years after the comic was originally released. It stars Hiroyuki Takano as Gentaro Shiratori and Hiroki Izuka as Takeshi Kido, the two protagonists.",0.8908,10.0,2,https://image.tmdb.org/t/p/w500/slM46rSedmKQBiPhUEllXuGp3qx.jpg,https://image.tmdb.org/t/p/w780/5xfQ0tzwMOxWIBFNSEJh4IW0Zmz.jpg
202000,Henshin Ninja Arashi,1972-04-07,"Set in the Edo Period of Japan, the series follows a young ninja named Hayate, who is the son of a man who developed a special technique called the ""Transformation Jutsu"" capable of granting a superhuman form. However, their Ninja clan, the warmongering Blood Wheel Clan, begins using the Transformation Jutsu to spread fear and terror all throughout Japan as part of their campaign to conquer it, going against the peaceful intentions Hayate's father had when creating it. After the Blood Wheel Clan slaughter a village, Hayate is able to convince his initially reluctant father to perform the transformation procedure on him, enabling him to become a birdman ninja known as ""Arashi"" to defend people from the Blood Wheel Clan. Hayate's father is later murdered by the Blood Wheel Clan when they discover his betrayal, but Hayate himself escapes and teams up with the Iga Clan to fight and keep the Blood Wheel Clan from taking over Japan.",1.3338,10.0,2,https://image.tmdb.org/t/p/w500/fANO2vspDq8A99X8kjBTInFsv15.jpg,https://image.tmdb.org/t/p/w780/GCLm3cNftc2kgDsSpYtxehLnH4.jpg
1279,Ultraman Ace,1972-04-07,"Yapool, an ancient interdimensional race of beings tries to conquer the Planet Earth with his army of monsters, called Terrible-Monsters. The newest member of the Ultra Brothers, Ultraman Ace, arrives on Earth to aid humanity in the battle against Yapool. Touched by the sacrifices of Seiji Hokuto and Yuko Minami, he revives them and grants them the Ultra Rings, which allows them to transform into Ultraman Ace in times of need.",1.4384,7.75,20,https://image.tmdb.org/t/p/w500/v6EBzbYkT7ATQYB7RpgiAmTS8wS.jpg,https://image.tmdb.org/t/p/w780/nm3PwkEG5HBGjpjCVkVbaXjS4EJ.jpg
13274,Android Kikaider,1972-07-08,"A transforming super-android, on the run from an evil organization, fights rampaging robot monsters and helps his creator's daughter & son find their lost father.",1.7243,7.8,4,https://image.tmdb.org/t/p/w500/z3x37ejcgeqtz7JB5N87PuIvgLc.jpg,https://image.tmdb.org/t/p/w780/wBBL8A2eaTOQ6FQjDqOnLCFMnqo.jpg
13517,Fireman,1973-01-07,"Fireman, known as Magma Man in some markets, is a Japanese tokusatsu television series about a superhero, the title character, who fights kaiju and other villains. Produced by Tsuburaya Productions, the show was broadcast on Nippon Television from January 7 to July 31, 1973, with a total of 30 episodes. This was also one of several shows Tsuburaya did to celebrate the company's 10th Anniversary.",0.491,6.0,1,https://image.tmdb.org/t/p/w500/zjJ3k5JkgPtX7sBvpXCIX38cALp.jpg,
20283,Iron Man Tiger Seven,1973-02-11,"Tetsujin Tiger Seven, translated as Iron Man Tiger 7, was a Japanese tokusatsu television series that aired in 1973, produced by P Productions. Unlike P. Productions previous series about cat based heroes Iron Man Tiger 7 is set in modern Japan.  Takigawa Go gets the power to transform into Tetsujin Tiger Seven from an artificial heart and a magic pendent. To transform he utters the henshin phrase ""Tiger Spark"". Takigawa Go is played by Tatsuya Nanjô who also starred in Toei's Henshin Ninja Arashi. Go rides a Suzuki motorcycle with rocket boosters. When he transforms into Tiger Seven the motorcycle transforms as well to become ""Spike Go"". Spike Go can drive itself, coming to its master's aid when Tiger 7 roars.  Tetsujin Tiger 7 was apparently P. Production's attempt at a Kamen Rider style series. They even hired Shunsuke Kikuchi composer of the 1970s Kamen Rider music to write the music for Tetsujin Tiger 7.",0.7378,6.0,1,https://image.tmdb.org/t/p/w500/nc1KoMjSZyDMetLB0FvJ69r6Uo8.jpg,https://image.tmdb.org/t/p/w780/xHoPnF3r6q4JRBjkFNptfJb3w6K.jpg
278406,Kamen Rider V3,1973-02-17,"Follow the adventures of Shiro Kazami, a bio-chem major at Jonan University in Tokyo. After witnessing the murder of a member of the evil organization Destron, Kazami is targeted by Destron which kills his family and leads him down a road of revenge that crosses paths with both Hongo Takeshi and Ichimonji Hayato, the original Kamen Riders and his eventual transformation into Kamen Rider V3!",0.6426,10.0,2,https://image.tmdb.org/t/p/w500/lCY3u4i4MqBvBym4SMnX9WWCcYU.jpg,https://image.tmdb.org/t/p/w780/eRnU6lmvCh2TXjcqt7EBoXCyNO6.jpg
12886,Zone Fighter,1973-04-02,"Zone Fighter, known in Japan as Ryūsei Ningen Zone, is a tokusatsu science fiction superhero television series. Produced by Toho Company Ltd., the show aired on Nippon Television from April 2 to September 24, 1973, with a total of 26 episodes, it was cancelled due to the oil crisis of 1973. This was Toho's answer to not only the popular Ultra Series, but the Henshin Hero phenomenon started by shows like Kamen Rider and Android Kikaider. The previous year, Toho had just made their successful first superhero show, Rainbowman. The series was also notable for its guest appearance by Toho's own Godzilla, as well as two other Toho monsters, King Ghidorah and Gigan. Supplementary materials published by Toho have confirmed Zone Fighter to be part of the Showa-era Godzilla series, taking place in between Godzilla vs. Megalon and Godzilla vs. Mechagodzilla.",0.8832,7.7,3,https://image.tmdb.org/t/p/w500/jstFGUb5oriwQFjTUonbnKQWg8J.jpg,https://image.tmdb.org/t/p/w780/h07IdxvqNmEw7Uuv5x3xEgVlR60.jpg
3856,Ultraman Taro,1973-04-06,"Kotaro Higashi trained to be a boxer, but after an icident with Astromons, he was killed. However, his body was brought to Nebula M-78 where Mother of Ultra saved his life by joining him with Ultraman Taro. Taro had spent many years training, honing his skills based on those of the other Ultra Brothers to become strong. The two returned to earth as a new kaiju era was beginning.",2.1522,8.6,10,https://image.tmdb.org/t/p/w500/kQIcKS1N0HPahg3HcamPszw31H2.jpg,https://image.tmdb.org/t/p/w780/bpseglVmyzjyzHEM1nJTKnzWy6b.jpg
13594,Kikaider 01,1973-05-12,"Kikaider 01, is a tokusatsu superhero TV series, and a sequel series to Android Kikaider. Produced by Toei Company Ltd., it was broadcast on NET from May 12, 1973 to March 30, 1974, with a total of 46 episodes. Its title in Hawaii is Kikaida 01.",0.6169,9.0,3,https://image.tmdb.org/t/p/w500/5cS47IlVWS4w5YXt9ZzyKhN7phe.jpg,https://image.tmdb.org/t/p/w780/bm4xQ4KCYUmquWdQIvkKlbbLAHz.jpg
6875,Super Robot Red Baron,1973-07-04,"Super Robot Red Baron is a Japanese tokusatsu series that aired from April 4, 1973, to March 27, 1974. Its story was later retold in the anime Red Baron and it had a sequel titled Super Robot Mach Baron.",1.2052,6.0,1,https://image.tmdb.org/t/p/w500/5P3oMZNvRq9m7EARhDUhOtDqdzC.jpg,https://image.tmdb.org/t/p/w780/l7r3f5Gq1FfgmVBGwJwBZbssmU6.jpg
19315,Kure Kure Takora,1973-10-01,"Kure Kure Takora—the main character of the show wants everything he sees and says ""Kure! Kure!"" all the time.",0.5781,10.0,2,https://image.tmdb.org/t/p/w500/leuOv6W1bBErLBPXseZ4T9WXp8T.jpg,
239151,Diamond Eye: Warrior Of Light,1973-10-05,"A young reporter, Kotaro Rai, is on the trail of a ring of gem thieves. But Rai is faced with an evil that threatens all of Asia, the Zensei Majin who had been in disguise. Luckily, the man's life is saved by a good spirit named Diamond Eye, who had appeared from one of the stolen diamond rings. From that day on the diamond hero entrusted the ring in Rai, and when he's in need of help, Diamond Eye would appear and protect him.",0.7305,6.0,1,https://image.tmdb.org/t/p/w500/pnYTcF0ld6Jju52Iv4GBBruklG.jpg,
20280,Go! Godman,1973-10-05,"Ike! Godman is a tokusatsu tv series by Toho. It ran from October 5, 1972 to April 10, 1973. This was Toho's first Kyodai Hero. It was pulled from reruns on September 28, 1973 and it was replaced by Ike! Greenman.  While on air Monday through Saturday, with only one or two episodes per week, each episode consisted of six parts and each part was five minutes long. The entire series ran for twenty-six episodes.",1.8624,6.0,1,https://image.tmdb.org/t/p/w500/afr0QxoTMYpmmlbtwkZTmtEf9Kv.jpg,
19400,Go! Greenman,1973-11-12,"Go! Greenman is a tokusatsu TV series by Toho in 1973. It ran from November 12, 1973, to September 27, 1974. It replaced Go! Godman.",0.6361,9.2,5,https://image.tmdb.org/t/p/w500/mfGZ3U8Y9owHpCLLS4B2Zt0frpP.jpg,
278438,Kamen Rider X,1974-02-16,"Robotics scientist Keitaro Jin and his son Keisuke become caught up in a campaign of terror by an evil organization known as ""G.O.D."". They are attacked and the professor's technology gets stolen, but before Keitaro dies, he performs surgery on his son, using the last of his robotics technology to transform Keisuke into the ""X-Rider"". To avenge his father's death and ensure the safety of the entire world, Keisuke uses this technology as he battles the monstrous minions of G.O.D.’s Japan branch.",0.8194,10.0,1,https://image.tmdb.org/t/p/w500/zFQejfh1rpPdSoM8fbp7KcToFqH.jpg,https://image.tmdb.org/t/p/w780/b0RR2RrqKIMYrjyB6ahemJoeAwn.jpg
5157,Ultraman Leo,1974-04-12,"Ultraman Leo is an Ultra foreign to the Land of Light, instead hailing from the fallen Planet L77 of the Leo constellation, where he and his brother Astra were royalty. After his planet was destroyed by Alien Magma and his twin Giras kaiju, Leo traveled to Earth, intending to make it a second home. While there, he blended into human society as Gen Ohtori, and became a gym instructor at a fitness club for children. But, when the Alien Magma that destroyed L77 came to conquer Earth, he was forced to take action. Leo met Ultraseven during his initial fight against Alien Magma, and became the first Ultra Crusader of Earth to not hail from the Land of Light. Unlike most of the previous Ultras to visit Earth, Leo's fighting style specializes in martial arts giving him far greater physical abilities than any other known Ultras. Despite his foreign origins, he, along with Astra, were readily accepted into the pantheon of the Ultra Brothers. During his tenure on Earth, Leo and Seven became very close, and it was for this reason that Seven would eventually entrust the training of his son Ultraman Zero to Leo and Astra.",4.2326,7.8,13,https://image.tmdb.org/t/p/w500/ycyDo1LF5UyEaQUkBybDRj87av0.jpg,https://image.tmdb.org/t/p/w780/qmgjtzagzZajHgwsgpnrTv8a2mf.jpg
278477,Kamen Rider Amazon,1974-10-19,"A plane crashes in the Amazon rainforest, leaving young Daisuke Yamamoto stranded without his parents. Soon adopted by an Incan tribe under the name ""Amazon"", he becomes a wild child, living off the land. However, his village is massacred by the Ten-Faced Demon Gorgos, who searches for the powerful GiGi Armlet to take over the world with it. The last Inca, Elder Bago, gives Amazon the GiGi Armlet for safekeeping and uses his knowledge of Incan science and magic to perform a mystic ritual on Amazon and transform him into the powerful ""Kamen Rider Amazon"" before dying. Now in Japan, Amazon battles the evil organization Gedon, unaware of why they pursue him. Befriending Professor Kousaka's nephew and niece, Amazon learns of the GiGi Armlet's true nature and ultimately defeats Gedon, then the Garanda Empire.",1.6264,10.0,1,https://image.tmdb.org/t/p/w500/4QjrLtMtAxKejzKMERoghaHOlFO.jpg,https://image.tmdb.org/t/p/w780/dXmBSLiUzxHogIapkINCeQtcp8i.jpg
225537,Seigi no Symbol: Condorman,1975-03-31,"Isshin Mitsuya, a member of the peace organization ""Flags of the World"", loses his life in the Nevada hinterland to protect the eggs of the Dragon Condor, the guardian deity of the ancient Mu Empire. Dragon Condor dies after seeing the birth of Golden Condor, but old man Taba, a sorcerer, combines Mitsuya Isshin's heart of love and justice, Dragon Condor's steel body, and Golden Condor's relentless fighting spirit to create Superman Condorman...",0.7003,6.0,1,https://image.tmdb.org/t/p/w500/uawVwHmQAJswkRBBVCEVZUlCen6.jpg,https://image.tmdb.org/t/p/w780/4Rm2eysZfViDnESkBU40W2HO6yB.jpg
278481,Kamen Rider Stronger,1975-04-05,"Shigeru Jo joins the evil organization Black Satan after the death of his close friend and mentor Goro Numata. He, promised power, and fueled by a desire for revenge, undergoes surgery to become one of Black Satan's super warriors. However, Shigeru knows that Black Satan were in fact the murderers of his friend; he was using Black Satan in order to gain new powers. The newly powered up Shigeru escapes from the Black Satan headquarters before they can brainwash him into following their campaign of evil and becomes Kamen Rider Stronger. While escaping from Black Satan, Stronger meets Yuriko Misaki another cyborg warrior created by Black Satan who has the ability to transform into Electronic Wave Humanoid Tackle. Together they fight the evil Black Satan and later the Delzer Army to restore peace in Japan.",0.5565,10.0,1,https://image.tmdb.org/t/p/w500/9ExTdKBV8WpL7VtubEqE6UAtMqC.jpg,https://image.tmdb.org/t/p/w780/w984r3Zu47yk6Q9cB2zZmlbdZoP.jpg
262849,Super Sentai Series,1975-04-05,,11.1747,10.0,2,https://image.tmdb.org/t/p/w500/jF7rytgLHqH77xDBnK1xupB0uac.jpg,https://image.tmdb.org/t/p/w780/dcubwLpS0e9r8R4RDQjynNu3bD1.jpg
3287,Himitsu Sentai Gorenger,1975-04-05,"A powerful terrorist organization known as the Black Cross Army threatens to destroy the Earth, with only the defense organization EAGLE (EArth Guard LEague) able to oppose them. In retaliation, Black Cross Army destroys multiple EAGLE headquarters across Japan, killing all but five people. Now, these five remaining EAGLE members are called to form a secret, powerful team known as Gorenger, the only force left that has a chance to stop the Black Cross Army and their evil leader, Black Cross Führer.",4.8494,8.1,9,https://image.tmdb.org/t/p/w500/8QRnzR7njAGl0nyKxOYVs8mxN5n.jpg,https://image.tmdb.org/t/p/w780/j3UxzpQbOckS6Q3ekoiCgCPtKzw.jpg
19633,Akumaizer 3,1975-10-07,"Akumaizer 3 is a Japanese science fiction tokusatsu television series, created by Shotaro Ishinomori and produced by Toei Company. The series premiered on Tuesday October 7, 1975 at 7:30, and ran for 38 episodes in that timeslot on NET, now known as TV Asahi. The series remains obscure outside of Japan, but was popular and renowned in its home country. The series was followed by a sequel called Chojin Bibyun which used rejected designs from the Kamen Rider series as its hero designs.",0.6299,10.0,2,https://image.tmdb.org/t/p/w500/y0hReZs68mJI24DZiMJtm84mx9x.jpg,https://image.tmdb.org/t/p/w780/aXFYFigX9tsq40tVFwSRmIB6dcp.jpg
16886,Space Ironmen Kyodain,1976-04-02,"Space Ironmen Kyodyne was a Japanese tokusatsu science fiction superhero television series. The show, like numerous others of its type and era, were produced as a joint effort between manga artist Shotaro Ishinomori and Toei Company producer Hirayama Tôru. It premiered in 1976 and ran for 48 episodes. The show is well known for its strange plot and costume design, rapid-fire and purposefully disorienting editing, and unique, sometimes surreal, atmosphere. The late Yūsuke Natsu and Takeshi Sasaki starred as Skyzel and Grounzel respectively.",0.992,10.0,2,https://image.tmdb.org/t/p/w500/kcjR9bH5UGN4TJmh6KmJTEpXtcz.jpg,https://image.tmdb.org/t/p/w780/e5G5DJQ2bvbDLsWHFDeKDadigpz.jpg
21765,The Kagestar,1976-04-05,"While rescuing his wealthy boss's daughter from kidnappers, Sugata Kageoh, struck by an electric shock, was given the ability to merge with his shadow and transform into Kagestar!",1.1263,10.0,1,https://image.tmdb.org/t/p/w500/oh3ozqN2cgZMQ98hg3DGuG5DIwf.jpg,https://image.tmdb.org/t/p/w780/hdUOt7QXDbeBRuDEqoh6jpprvEX.jpg
101763,Ninja Captor,1976-04-07,"Ninja Captor is a Japanese tokusatsu TV series aired from April 7, 1976 to January 26, 1977 on TV Tokyo 12 Channel, produced by Toei Company, Ltd. This Sentai-esque series aired during the run of Shotaro Ishinomori's original Super Sentai series, Himitsu Sentai Gorenger and was notably first superhero team show produced by Toei under the Saburo Yatsude/Hatte pseudonym.  Daisuke Izumo graduates from the Wind-Demon Stealth-Army, a secret army aiming for the conquest of Japan. He instead escapes, and becomes the leader of the ""Captor,"" a ninja team supervised by Mujin Tendou. The Captor team's mission is to battle the ninja sent out by the Wind-Demon General, Retsufuu Fuuma.  This show used to be considered by some to be a part of the Super Sentai franchise* , but was later excluded.  In 2013, it got a Shout-Out in the fourth episode of Hikonin Sentai Akibaranger: Season 2.",0.9903,5.0,2,https://image.tmdb.org/t/p/w500/bFixdDRSLBjcmuOn89Rd0Krh1uO.jpg,https://image.tmdb.org/t/p/w780/teo7DRqhNtxR91vLeJCy7yygeeu.jpg
213092,Super-God Bibyun,1976-07-06,"Tokusatsu series created by Shotaro Ishinomori, sequel of Akumaizer 3.",1.0312,6.0,1,https://image.tmdb.org/t/p/w500/8ulSuDCKZpfDlffORLVIgKtTJht.jpg,
63689,Dinosaur Expedition Born Free,1976-10-01,,0.799,7.5,1,https://image.tmdb.org/t/p/w500/dLvQoYfsgqRzcTvpOimtdLwNGmV.jpg,https://image.tmdb.org/t/p/w780/kBS2aGoyrI84FT49IOhmx0f5t4h.jpg
33318,Enban Sensou Bankid,1976-10-03,"Enban Sensou Bankid is the title of a tokusatsu series of classic made by Toho. The series, consisting of 26 episodes, is a result of joint production with Nippon Television, and aired in Japan starting on October 3, 1976 until the 23 March 1977.",0.6977,6.0,1,https://image.tmdb.org/t/p/w500/zB1r0pWF1MAXng9WJxZqs2CRa2j.jpg,
7919,Battle Hawk,1976-10-04,"Battle Hawk is a Japanese tokusatsu television series created by Go Nagai and Ken Ishikawa in 1976. It was originally aired on Mondays, from 19:30 to 20:00 in Tokyo Channel 12 between October 1976 to March 1977. A manga series was also created, featuring a different story and serialized in the magazine Boken Oh.",0.579,6.0,1,https://image.tmdb.org/t/p/w500/5slxox5C3QaoglTBPg0Rp8Jc1Bs.jpg,
6203,Kaiketsu Zubat,1977-02-02,"Kaiketsu Zubat, translated as Extraordinary Zubat or Magnificent Zubat, was a tokusatsu superhero series that aired in 1977. Created by Shotaro Ishinomori, this 32-episode series, harkens back to tokusatsu superhero shows of the 1950s, but with a late-1970s twist.",1.3301,7.5,8,https://image.tmdb.org/t/p/w500/uNpjvYPThpfhDKnDvjqmdbycQVy.jpg,https://image.tmdb.org/t/p/w780/o96Wd8t8OlojimRKjqVSQwU4TjZ.jpg
6297,J.A.K.Q. Dengekitai,1977-04-02,"Cyborg warriors were created by the Special Science Investigation Squad to bear nuclear, gravitational, magnetic, and electrical forces. They fight the crime empire known as ""Crime"".",1.512,8.6,5,https://image.tmdb.org/t/p/w500/cNoyaknjYpJ5h5aohTkW7f6vrCG.jpg,https://image.tmdb.org/t/p/w780/S6eJVKyS55DKYPct4KyxBHf9Xh.jpg
2640,Japanese Spiderman,1978-05-17,"Follow the exploits of motorcycle racer turned super hero Takuya Yamashiro, as he slings and swings, battling the evil Iron Cross Army along the way.",2.0702,7.3,123,https://image.tmdb.org/t/p/w500/38AVLCBEoQKJWMyzt9jkxqeefGb.jpg,https://image.tmdb.org/t/p/w780/lY0BBKyITxaLllWcz1OOY2Vb9Li.jpg
99256,Battle Fever J,1979-02-03,Five agents stand against the evil organization Egos. They fight incorporating dance moves from all around the world! This was the first time giant robots appeared on the Sentai series.,1.5263,8.2,6,https://image.tmdb.org/t/p/w500/ceZbDt23saHFMYSasCfVpCj4Rac.jpg,https://image.tmdb.org/t/p/w780/2c4wkCPULRX4wn3OXom5fIhApmm.jpg
4699,Denshi Sentai Denziman,1980-02-02,"Denzimen are warriors who fight against the Vader Clan, a clan that tries to pollute the Earth with sludge. Denzimen fight using the Super Science of the Denzi people.",1.9674,8.9,7,https://image.tmdb.org/t/p/w500/iC7sBy1SsCS3CnNHUxbWJua6lPg.jpg,https://image.tmdb.org/t/p/w780/1upxKSOIFjsXpvlKkTf2PMNmCVW.jpg
1157,Ultraman 80,1980-04-02,"Takeshi Yamato, a twenty-two-year-old young man lives a double life. During the daytime, he is a rookie but popular science teacher at a junior high school in Tokyo. But after school and on Sundays he works as a member of the elite UGM (Utility Government Members).",1.9333,8.1,9,https://image.tmdb.org/t/p/w500/lcF17uIzWI3EAUWNy1qqB0uicD9.jpg,https://image.tmdb.org/t/p/w780/danpnB9N0HLaYcy2JjRy0QzSxPU.jpg
278487,Kamen Rider Super-1,1980-10-17,"Kazuya Oki volunteers to undergo cybernetic surgery in the International Space Development Program in the United States to become an astronaut who can survive in outer space without the need for a bulky external suit. After a successful operation, he is given the codename ""Super-1"". Before he can depart for space, however, the base where he received his operation is attacked by the Dogma Kingdom. Only Kazuya can escape and is determined to avenge the deaths of the scientists, he returns to Japan and is trained by a martial arts expert, Master Genkai. With this knowledge, he can transform into the powerful Kamen Rider Super-1 to fight the evil Dogma Kingdom and later Jin Dogma.",0.9391,10.0,2,https://image.tmdb.org/t/p/w500/n3ACOlriZKGhocjK8ZBw3zSZp54.jpg,https://image.tmdb.org/t/p/w780/5Prfg5IJYUxbD4akkc4OUlIT9sa.jpg
2847,Taiyo Sentai Sun Vulcan,1981-02-07,"Taiyo Sentai Sun Vulcan is the fifth season in Toei Company's Super Sentai tokusatsu television series. It was broadcast from February 7, 1981, to January 30, 1982, and is the only Super Sentai series to serve as a direct sequel to its previous series and the only all-male Super Sentai team. Its international English title as listed by Toei is simply Sun Vulcan. This was the last Sentai season to be co-produced with Marvel Comics.",1.5835,8.4,7,https://image.tmdb.org/t/p/w500/hWJK1N6hT1fZJgcN0tpOHqHonQ5.jpg,https://image.tmdb.org/t/p/w780/m7oeujP81aPKg7dysDIWQerlZIa.jpg
237435,Robot 8-chan,1981-10-04,Robot 8-chan is the first entry in the Toei Fushigi Comedy Series created by Shotaro Ishinomori and produced by Toei.,1.6574,6.0,1,https://image.tmdb.org/t/p/w500/aF2PjMT39D5qsgwsMZxtsfaUQdO.jpg,
3711,Dai Sentai Goggle-V,1982-02-06,Warriors were chosen to battle the Dark Science Empire Death Dark. They fight using Future Science and their weapons are inspired by gymnastics apparatus.,2.2455,8.8,8,https://image.tmdb.org/t/p/w500/r9jAnM1ciwH370vBnWotCAAj67F.jpg,https://image.tmdb.org/t/p/w780/9t0yA13bPZBys6RZDpxlV2rVe2d.jpg
